Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Bangladesh,BGD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Bangladesh,BGD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.13974351741877
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,373979442362.193
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2248.85078828233
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.44801755122445
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.69107474746211
Bangladesh,BGD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.436
Bangladesh,BGD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.4427880616037
Bangladesh,BGD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.8286593146113
Bangladesh,BGD,Individuals using the Internet (% of population),IT.NET.USER.ZS,36.1091
Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.2
Bangladesh,BGD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,272.076572071717
Bangladesh,BGD,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,18.014
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,21919000
Sri Lanka,LKA,Urban population,SP.URB.TOTL,4309755
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.928
Sri Lanka,LKA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.007
Sri Lanka,LKA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.06134748
Sri Lanka,LKA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Sri Lanka,LKA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.5215528356842
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.55792392223723
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,84335574581.5072
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,3847.60137695639
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.62451503749502
Sri Lanka,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.15394508391738
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.364
Sri Lanka,LKA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.4576399173458
Sri Lanka,LKA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.6314789399461
Sri Lanka,LKA,Individuals using the Internet (% of population),IT.NET.USER.ZS,36.1847
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sri Lanka,LKA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,511.066363818929
Sri Lanka,LKA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,0.7648
China,CHN,"Population, total",SP.POP.TOTL,1411100000
China,CHN,Urban population,SP.URB.TOTL,896379022
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.019
China,CHN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.5
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.236
China,CHN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.59359741
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
China,CHN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,14996414166715.1
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,10627.4637989619
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.34018843078414
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.41942189457782
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.2035821684822
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.8353686179759
China,CHN,Individuals using the Internet (% of population),IT.NET.USER.ZS,70.0528
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2465.96954605987
China,CHN,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2804.1148
Japan,JPN,"Population, total",SP.POP.TOTL,126261000
Japan,JPN,Urban population,SP.URB.TOTL,115883599
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.56
Japan,JPN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.8
Japan,JPN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.33
Japan,JPN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.20903683
Japan,JPN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.844802856445
Japan,JPN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Japan,JPN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.30628991127014
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5054068005376.28
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,40028.7341726762
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.16876457146743
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.024995834027731
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.809
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.5331828643222
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.8020257724508
Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,90.2195
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3046.85480668859
Japan,JPN,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,170.2292
Indonesia,IDN,"Population, total",SP.POP.TOTL,274814866
Indonesia,IDN,Urban population,SP.URB.TOTL,154661763
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.817
Indonesia,IDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.6
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.189
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.42067289
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.9345779132931
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,102.119707703437
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.01593221347809
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1059054842698.48
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,3853.70288774146
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.06551182934165
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.91983527270793
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.255
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.3311682848923
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.6410071153504
Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,53.7265
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,97
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,848.436766186593
Indonesia,IDN,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,131.0556
Australia,AUS,"Population, total",SP.POP.TOTL,25649248
Australia,AUS,Urban population,SP.URB.TOTL,22384444
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.2
Australia,AUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.2
Australia,AUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.581
Australia,AUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.66040134
Australia,AUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,137.490737915039
Australia,AUS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Australia,AUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.38625001907349
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1333336461648.09
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,51983.4523666382
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.133531904304775
Australia,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.846905537459305
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.456
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.9380373915413
Australia,AUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.5615267123377
Australia,AUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,94.6935
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Australia,AUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5159.03638381788
Australia,AUS,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,38.9661
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 12/19/2025,,,,
Code,License Type,Indicator Name,Short definition,Long definition,Source,Topic,Dataset,Unit of measure,Periodicity,Reference period,Aggregation method,Statistical concept and methodology,Development relevance,Limitations and exceptions,Other notes,License URL
SP.POP.TOTL,CC BY-4.0,"Population, total","Total population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship. The values shown are midyear estimates.","Total population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship. The values shown are midyear estimates.","World Population Prospects, United Nations (UN), uri: https://population.un.org/wpp/, publisher: UN Population Division;
Statistical databases and publications from national statistical offices, National Statistical Offices, uri: https://unstats.un.org/home/nso_sites/, publisher: National Statistical Offices;
Eurostat: Demographic Statistics, Eurostat (ESTAT), uri: https://ec.europa.eu/eurostat/data/database?node_code=earn_ses_monthly, publisher: Eurostat;
Population and Vital Statistics Report (various years), United Nations (UN), uri: https://unstats.un.org, publisher: UN Statistics Division",Health: Population: Structure,WB_WDI,Unit,Annual,1960-2024,Sum,"Methodology: Population estimates are usually based on national population censuses, and estimates of fertility, mortality and migration.



Errors and undercounting in census occur even in high-income countries.  In developing countries errors may be substantial because of limits in the transport, communications, and other resources required to conduct and analyze a full census.



The quality and reliability of official demographic data are also affected by public trust in the government, government commitment to full and accurate enumeration, confidentiality and protection against misuse of census data, and census agencies' independence from political influence. Moreover, comparability of population indicators is limited by differences in the concepts, definitions, collection procedures, and estimation methods used by national statistical agencies and other organizations that collect the data.



The currentness of a census and the availability of complementary data from surveys or registration systems are objective ways to judge demographic data quality. Some European countries' registration systems offer complete information on population in the absence of a census.



The United Nations Statistics Division monitors the completeness of vital registration systems. Some developing countries have made progress over the last 60 years, but others still have deficiencies in civil registration systems.



International migration is the only other factor besides birth and death rates that directly determines a country's population change. Estimating migration is difficult. At any time many people are located outside their home country as tourists, workers, or refugees or for other reasons. Standards for the duration and purpose of international moves that qualify as migration vary, and estimates require information on flows into and out of countries that is difficult to collect.



One of the major data sources of this indicator is UN Population Division's World Population Prospects, which use the cohort component method to produce population estimates and projections.



Population projections, starting from a base year are projected forward using assumptions of mortality, fertility, and migration by age and sex through 2050, based on the UN Population Division's World Population Prospects database medium variant.
Statistical concept(s): Estimates of total population describe the size of total population. Population estimates are dependent on the demographic components of change that are fertility, mortality and migration. As the size of population continues to change throughout the time even within a year, a reference time in the year that the estimate refers to is needed, such as mid-year, end-year or beginning of year. The values shown are midyear estimates.","Increases in human population, whether as a result of immigration or more births than deaths, can impact natural resources and social infrastructure.  This can place pressure on a country's sustainability.  A significant growth in population will negatively impact the availability of land for agricultural production, and will aggravate demand for food, energy, water, social services, and infrastructure. On the other hand, decreasing population size - a result of fewer births than deaths, and people moving out of a country - can impact a government's commitment to maintain services and infrastructure.","Current population estimates for developing countries that lack (i) reliable recent census data, and (ii) pre- and post-census estimates for countries with census data, are provided by the United Nations Population Division and other agencies. 



The cohort component method - a standard method for estimating and projecting population - requires fertility, mortality, and net migration data, often collected from sample surveys, which can be small or limited in coverage. Population estimates are from demographic modeling and so are susceptible to biases and errors from shortcomings in both the model and the data.



Because future trends cannot be known with certainty, population projections have a wide range of uncertainty.",Relevance to gender indicator: disaggregating the population composition by gender will help a country in projecting its demand for social services on a gender basis.,https://datacatalog.worldbank.org/public-licenses#cc-by
SP.URB.TOTL,CC BY-4.0,Urban population,Urban population refers to people living in urban areas as defined by national statistical offices. It is calculated using World Bank population estimates and urban ratios from the United Nations World Urbanization Prospects. Aggregation of urban and rural population may not add up to total population because of different country coverages.,Urban population refers to people living in urban areas as defined by national statistical offices. It is calculated using World Bank population estimates and urban ratios from the United Nations World Urbanization Prospects. Aggregation of urban and rural population may not add up to total population because of different country coverages.,"World Urbanization Prospects, United Nations (UN), uri: https://population.un.org/wup/, note: World Bank staff estimates based on the United Nations Population Division's World Urbanization Prospects, National definitions, publisher: UN Population Division;
Staff estimates, World Bank (WB), note: World Bank staff estimates based on the United Nations Population Division's World Urbanization Prospects, National definitions",Environment: Density & urbanization,WB_WDI,Unit,Annual,1960-2024,Sum,Methodology: The indicator is calculated using World Bank's total population estimates and urban ratios from the United Nations World Urbanization Prospects.
Statistical concept(s): Urban population refers to people living in urban areas as defined by national statistical offices. Particular caution should be used in interpreting the figures for percentage urban for different countries. Countries differ in the way they classify population as "urban" or "rural." The population of a city or metropolitan area depends on the boundaries chosen.,"Explosive growth of cities globally signifies the demographic transition from rural to urban, and is associated with shifts from an agriculture-based economy to mass industry, technology, and service.











In principle, cities offer a more favorable setting for the resolution of social and environmental problems than rural areas. Cities generate jobs and income, and deliver education, health care and other services. Cities also present opportunities for social mobilization and women's empowerment.","Aggregation of urban and rural population may not add up to total population because of different country coverage. 

Most countries use an urban classification related to the size or characteristics of settlements. Some define urban areas based on the presence of certain infrastructure and services. And other countries designate urban areas based on administrative arrangements. Because of national differences in the characteristics that distinguish urban from rural areas, the distinction between urban and rural population is not amenable to a single definition that would be applicable to all countries.

Estimates of the world's urban population would change significantly if China, India, and a few other populous nations were to change their definition of urban centers.

Because the estimates of city and metropolitan area are based on national definitions of what constitutes a city or metropolitan area, cross-country comparisons should be made with caution.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SP.DYN.LE00.IN,CC BY-4.0,"Life expectancy at birth, total (years)",Life expectancy at birth indicates the number of years a newborn infant would live if prevailing patterns of mortality at the time of its birth were to stay the same throughout its life.,Life expectancy at birth indicates the number of years a newborn infant would live if prevailing patterns of mortality at the time of its birth were to stay the same throughout its life.,"World Population Prospects, United Nations (UN), uri: UN Population Division;
Statistical databases and publications from national statistical offices, National statistical offices, note: Derived from male and female life expectancy at birth from sources such as statistical databases and publications from national statistical offices.;
Demographic Statistics, Eurostat (ESTAT), note: Derived from male and female life expectancy at birth from sources such as Eurostat: Demographic Statistics.",Health: Mortality,WB_WDI,Years,Annual,1960-2023,Weighted average,"Methodology: Life expectancy at birth is derived from life tables and is based on sex- and age-specific death rates, or derived from male and female life expectancy at birth.
Statistical concept(s): Life expectancy at birth used here is the average number of years a newborn is expected to live if mortality patterns at the time of its birth remain constant in the future. It reflects the overall mortality level of a population, and summarizes the mortality pattern that prevails across all age groups in a given year. It is calculated in a period life table which provides a snapshot of a population's mortality pattern at a given time. It therefore does not reflect the mortality pattern that a person actually experiences during his/her life, which can be calculated in a cohort life table.



High mortality in young age groups significantly lowers the life expectancy at birth. But if a person survives his/her childhood of high mortality, he/she may live much longer. For example, in a population with a life expectancy at birth of 50, there may be few people dying at age 50. The life expectancy at birth may be low due to the high childhood mortality so that once a person survives his/her childhood, he/she may live much longer than 50 years.","Mortality rates for different age groups (infants, children, and adults) and overall mortality indicators (life expectancy at birth or survival to a given age) are important indicators of health status in a country. Because data on the incidence and prevalence of diseases are frequently unavailable, mortality rates are often used to identify vulnerable populations. And they are among the indicators most frequently used to compare socioeconomic development across countries.",Annual data series from United Nations Population Division's World Population Prospects are interpolated data from 5-year period data. Therefore they may not reflect real events as much as observed data.,,https://datacatalog.worldbank.org/public-licenses#cc-by
SP.DYN.IMRT.IN,CC BY-4.0,"Mortality rate, infant (per 1,000 live births)","Infant mortality rate is the number of infants dying before reaching one year of age, per 1,000 live births in a given year.","Infant mortality rate is the number of infants dying before reaching one year of age, per 1,000 live births in a given year.","UN Inter-agency Group for Child Mortality Estimation, UN Children's Fund (UNICEF), uri: www.childmortality.org;
World Health Organization (WHO), uri: www.childmortality.org, note: UN Inter-agency Group for Child Mortality Estimation;
World Bank (WB), uri: www.childmortality.org, note: UN Inter-agency Group for Child Mortality Estimation;
United Nations (UN), uri: www.childmortality.org, note: UN Inter-agency Group for Child Mortality Estimation, publisher: UN Population Division",Health: Mortality,WB_WDI,Per 1000 live births,Annual,1960-2023,Weighted average,"Methodology: Estimates of neonatal, infant, and child mortality tend to vary by source and method for a given time and place. Years for available estimates also vary by country, making comparisons across countries and over time difficult. To make neonatal, infant, and child mortality estimates comparable and to ensure consistency across estimates by different agencies, the United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), which comprises the United Nations Children's Fund (UNICEF), the World Health Organization (WHO), the World Bank, the United Nations Population Division, and other universities and research institutes, developed and adopted a statistical method that uses all available information to reconcile differences. The method uses statistical models to obtain a best estimate trend line by fitting a country-specific regression model of mortality rates against their reference dates.
Statistical concept(s): The main sources of mortality data are vital registration systems and direct or indirect estimates based on sample surveys or censuses. A "complete" vital registration system - covering at least 90 percent of vital events in the population - is the best source of age-specific mortality data.","Mortality rates for different age groups (infants, children, and adults) and overall mortality indicators (life expectancy at birth or survival to a given age) are important indicators of health status in a country. Because data on the incidence and prevalence of diseases are frequently unavailable, mortality rates are often used to identify vulnerable populations. And they are among the indicators most frequently used to compare socioeconomic development across countries.","Complete vital registration systems are fairly uncommon in developing countries. Thus estimates must be obtained from sample surveys or derived by applying indirect estimation techniques to registration, census, or survey data. Survey data are subject to recall error, and surveys estimating infant/child deaths require large samples because households in which a birth has occurred during a given year cannot ordinarily be preselected for sampling. Indirect estimates rely on model life tables that may be inappropriate for the population concerned. Extrapolations based on outdated surveys may not be reliable for monitoring changes in health status or for comparative analytical work.","Given that data on the incidence and prevalence of diseases are frequently unavailable, mortality rates are often used to identify vulnerable populations. Moreover, they are among the indicators most frequently used to compare socioeconomic development across countries. Under-five mortality rates are higher for boys than for girls in countries in which parental gender preferences are insignificant. Under-five mortality captures the effect of gender discrimination better than infant mortality does, as malnutrition and medical interventions have more significant impacts to this age group. Where female under-five mortality is higher, girls are likely to have less access to resources than boys.

Aggregate data for LIC, UMC, LMC, HIC are computed based on the groupings for the World Bank fiscal year in which the data was released by the UN Inter-agency Group for Child Mortality Estimation.",https://datacatalog.worldbank.org/public-licenses#cc-by
SP.DYN.TFRT.IN,CC BY-4.0,"Fertility rate, total (births per woman)",Total fertility rate represents the number of children that would be born to a woman if she were to live to the end of her childbearing years and bear children in accordance with age-specific fertility rates of the specified year.,Total fertility rate represents the number of children that would be born to a woman if she were to live to the end of her childbearing years and bear children in accordance with age-specific fertility rates of the specified year.,"World Population Prospects, United Nations (UN), publisher: UN Population Division;
Statistical databases and publications from national statistical offices, National statistical offices;
Demographic Statistics, Eurostat (ESTAT)",Health: Reproductive health,WB_WDI,Births per woman,Annual,1960-2023,Weighted average,"Methodology: Total fertility rate is the sum of the age-specific fertility rates (multiplied by five, if the age-specific fertility rates are for 5-year age groups).
Statistical concept(s): Total fertility rates are based on data on registered live births from vital registration systems or, in the absence of such systems, from censuses or sample surveys. The estimated rates are generally considered reliable measures of fertility in the recent past. Where no empirical information on age-specific fertility rates is available, a model is used to estimate the share of births to adolescents. For countries without reliable vital registration systems fertility rates are generally based on extrapolations from trends observed in censuses or surveys from earlier years.","Reproductive health is a state of physical and mental well-being in relation to the reproductive system and its functions and processes. Means of achieving reproductive health include education and services during pregnancy and childbirth, safe and effective contraception, and prevention and treatment of sexually transmitted diseases. Complications of pregnancy and childbirth are the leading cause of death and disability among women of reproductive age in developing countries.",Annual data series from United Nations Population Division's World Population Prospects are interpolated data from 5-year period data. Therefore they may not reflect real events as much as observed data.,Relevance to gender indicator: it can indicate the status of women within households and a woman’s decision about the number and spacing of children.,https://datacatalog.worldbank.org/public-licenses#cc-by
SH.XPD.CHEX.GD.ZS,CC BY-4.0,Current health expenditure (% of GDP),"Level of current health expenditure expressed as a percentage of GDP.  Estimates of current health expenditures include healthcare goods and services consumed during each year. This indicator does not include capital health expenditures such as buildings, machinery, IT and stocks of vaccines for emergency or outbreaks.","Level of current health expenditure expressed as a percentage of GDP.  Estimates of current health expenditures include healthcare goods and services consumed during each year. This indicator does not include capital health expenditures such as buildings, machinery, IT and stocks of vaccines for emergency or outbreaks.","Global Health Expenditure database, World Health Organization (WHO), uri: https://apps.who.int/nha/database, publisher: World Health Organization",Health: Health systems,WB_WDI,Percentage,Annual,2000-2023,Weighted average,"Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.
Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.SEC.ENRR,CC BY-4.0,"School enrollment, secondary (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file (csv), date accessed: 2025-09-22, date published: 2025-09",Education: Participation,WB_WDI,% of population in the 5-year age group immediately following primary education,Annual,1970-2024,Weighted average,"Methodology: Gross enrollment ratio for secondary school is calculated by dividing the number of students enrolled in secondary education regardless of age by the population of the age group which officially corresponds to secondary education, and multiplying by 100. 

















Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.

















The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s): Gross enrollment ratios indicate the capacity of each level of the education system, but a high ratio may reflect a substantial number of overage children enrolled in each grade because of repetition or late entry rather than a successful education system.","Secondary education acts as a critical intermediary that not only builds upon the foundational knowledge acquired in primary education but also equips students for various pathways, including immediate entry into the workforce, further education in postsecondary non-tertiary institutions, or advancement to higher education. This indicator assesses the aggregate participation rate in secondary education, reflecting the education system's capacity to enroll students within a designated age group.","Enrollment indicators are based on annual school surveys, but do not necessarily reflect actual attendance or dropout rates during the year. Also, the length of education differs across countries and can influence enrollment rates, although the International Standard Classification of Education (ISCED) tries to minimize the difference. For example, a shorter duration for primary education tends to increase the rate; a longer one to decrease it (in part because older children are more at risk of dropping out). Moreover, age at enrollment may be inaccurately estimated or misstated, especially in communities where registration of births is not strictly enforced.",,https://datacatalog.worldbank.org/public-licenses#cc-by
